"highlight_id","tag_id","id","tag","id-2","highlight","book_id","id-3","title","author","year"
83,83,83,"Red Rising Series",83,"Then farewell hope, and with hope farewell fear. Farewell remorse: all good to me is lost.",16,16,"Golden Son","Pierce Brown","2015"
84,83,83,"Red Rising Series",84,"There is no greater plague to an introvert than the extroverted.",16,16,"Golden Son","Pierce Brown","2015"
85,83,83,"Red Rising Series",85,"They say a kingdom divided against itself cannot stand. They made no mention of the heart.",16,16,"Golden Son","Pierce Brown","2015"
86,72,72,"Latin",86,"Vox clamantis in deserto.
English: Voice calling in the wilderness : a wise person whose counsel or warnings are ignored",16,16,"Golden Son","Pierce Brown","2015"
86,83,83,"Red Rising Series",86,"Vox clamantis in deserto.
English: Voice calling in the wilderness : a wise person whose counsel or warnings are ignored",16,16,"Golden Son","Pierce Brown","2015"
87,83,83,"Red Rising Series",87,"We’re all just wounded souls stumbling about in the dark, desperately trying to stitch ourselves together, hoping to fill the holes they ripped in us.",16,16,"Golden Son","Pierce Brown","2015"
88,83,83,"Red Rising Series",88,"Wise men read books about history, Pliny. Strong men write them.",16,16,"Golden Son","Pierce Brown","2015"
89,83,83,"Red Rising Series",89,"‘Who are you to breathe fear into a man such as I? I who have descended from the family that carved heaven from a place where once there was nothing but a hell of ice and stone. Who are you to make me bow?’ Then he struck the Ash Lord here under the eye with his scepter. ‘Go home to Luna. Go home to the Core. The Outer Reach is for creatures of sterner spines.’ The Governor of Rhea did not bow. Now his moon is ash.",16,16,"Golden Son","Pierce Brown","2015"
90,66,66,"Book references",90,"“Each time I returned to my wife, I told her that her boys died well.” He fidgets with his ring. “There’s no such thing.” 
“Achilles died well.” 
“No. Achilles let his pride and rage consume him, and in the end, an arrow shot by a Pixie took him in the foot. There’s much to live for besides this. Hopefully you’ll grow old enough to realize that Achilles was a gorydamn fool. And we’re fools all the more for not realizing he wasn’t Homer’s hero. He was warning. I feel like men once knew that.”",16,16,"Golden Son","Pierce Brown","2015"
90,77,77,"Mythology",90,"“Each time I returned to my wife, I told her that her boys died well.” He fidgets with his ring. “There’s no such thing.” 
“Achilles died well.” 
“No. Achilles let his pride and rage consume him, and in the end, an arrow shot by a Pixie took him in the foot. There’s much to live for besides this. Hopefully you’ll grow old enough to realize that Achilles was a gorydamn fool. And we’re fools all the more for not realizing he wasn’t Homer’s hero. He was warning. I feel like men once knew that.”",16,16,"Golden Son","Pierce Brown","2015"
90,83,83,"Red Rising Series",90,"“Each time I returned to my wife, I told her that her boys died well.” He fidgets with his ring. “There’s no such thing.” 
“Achilles died well.” 
“No. Achilles let his pride and rage consume him, and in the end, an arrow shot by a Pixie took him in the foot. There’s much to live for besides this. Hopefully you’ll grow old enough to realize that Achilles was a gorydamn fool. And we’re fools all the more for not realizing he wasn’t Homer’s hero. He was warning. I feel like men once knew that.”",16,16,"Golden Son","Pierce Brown","2015"
91,72,72,"Latin",91,"“Per aspera ad astra.” “Through the thorns to the stars.” Sevro snickers. “You fancy little fart. Omnis vir lupus.” Everyone a wolf.",16,16,"Golden Son","Pierce Brown","2015"
91,83,83,"Red Rising Series",91,"“Per aspera ad astra.” “Through the thorns to the stars.” Sevro snickers. “You fancy little fart. Omnis vir lupus.” Everyone a wolf.",16,16,"Golden Son","Pierce Brown","2015"
92,83,83,"Red Rising Series",92,"“Pride is just a shout into the wind.” He shakes his head, voice deepening. “I will die. You will die. We will all die and the universe will carry on without care. All that we have is that shout into the wind—how we live. How we go. And how we stand before we fall.” He leans forward. “So you see, pride is the only thing.” His eyes leave mine and look across the room. “Pride, and women.”",16,16,"Golden Son","Pierce Brown","2015"
93,83,83,"Red Rising Series",93,"“Watch how a pitviper strikes, my son.” Father once clutched me by my wrist and made me play this game. “Watch it coil upward and upward till it reaches its crest. Don’t move before then. Don’t strike out with your slingBlade. If you do, then it’ll get you. It’ll kill you. Move just when it’s coming down. Do that with the terror in life. Don’t act till you’re as scared as you’ll get, then …” He snapped his fingers.",16,16,"Golden Son","Pierce Brown","2015"
94,87,87,"Stoicism",94,"The goal of life is to live in harmony with nature, which means to live according to virtue, because nature leads us to virtue.",19,19,"Lives of the Stoics: The Art of Living from Zeno to Marcus Aurelius","Ryan Holiday","2020"
95,83,83,"Red Rising Series",95,"I would not have raised you to be a great man. There is no peace for great men. I would have had you be a decent one. I would have given you the quiet strength to grow old with the woman you love.",17,17,"Morning Star","Pierce Brown","2016"
95,92,92,"Vivid Writing",95,"I would not have raised you to be a great man. There is no peace for great men. I would have had you be a decent one. I would have given you the quiet strength to grow old with the woman you love.",17,17,"Morning Star","Pierce Brown","2016"
96,69,69,"Humanity",96,"""Life is the most effective school ever created. Once upon a time they made children bow their heads and read books. It would take ages to get anything across.” He taps his head. “But we have widgets and datapads now, and we Golds have the lower Colors to do our research. We need not study chemistry or physics. We have computers and others to do that. What we must study is humanity. In order to rule, ours must be the study of political, psychological, and behavioral science—how desperate human beings react to one another, how packs form, how armies function, how things fall apart and why. You could learn this nowhere else but here.”",18,18,"Red Rising","Pierce Brown","2013"
96,73,73,"Leadership",96,"""Life is the most effective school ever created. Once upon a time they made children bow their heads and read books. It would take ages to get anything across.” He taps his head. “But we have widgets and datapads now, and we Golds have the lower Colors to do our research. We need not study chemistry or physics. We have computers and others to do that. What we must study is humanity. In order to rule, ours must be the study of political, psychological, and behavioral science—how desperate human beings react to one another, how packs form, how armies function, how things fall apart and why. You could learn this nowhere else but here.”",18,18,"Red Rising","Pierce Brown","2013"
96,83,83,"Red Rising Series",96,"""Life is the most effective school ever created. Once upon a time they made children bow their heads and read books. It would take ages to get anything across.” He taps his head. “But we have widgets and datapads now, and we Golds have the lower Colors to do our research. We need not study chemistry or physics. We have computers and others to do that. What we must study is humanity. In order to rule, ours must be the study of political, psychological, and behavioral science—how desperate human beings react to one another, how packs form, how armies function, how things fall apart and why. You could learn this nowhere else but here.”",18,18,"Red Rising","Pierce Brown","2013"
97,83,83,"Red Rising Series",97,"""Would you have been happier if you knew you were a slave?” Mickey asks. “No. None of the billion lowReds beneath Mars would be happy if they knew what the highReds knew—that they are slaves. So is it not better to lie?” 
“It is better to not make slaves.”",18,18,"Red Rising","Pierce Brown","2013"
98,83,83,"Red Rising Series",98,"A Bronze is a faded Gold. Of the same class, but looked down on for inferior appearance, lineage, and capabilities.",18,18,"Red Rising","Pierce Brown","2013"
99,73,73,"Leadership",99,"All ears yearn for a voice to lead them through darkness.",18,18,"Red Rising","Pierce Brown","2013"
99,81,81,"Oppression",99,"All ears yearn for a voice to lead them through darkness.",18,18,"Red Rising","Pierce Brown","2013"
99,83,83,"Red Rising Series",99,"All ears yearn for a voice to lead them through darkness.",18,18,"Red Rising","Pierce Brown","2013"
100,83,83,"Red Rising Series",100,"An empire cannot be destroyed from without till it is destroyed from within.",18,18,"Red Rising","Pierce Brown","2013"
100,93,93,"War",100,"An empire cannot be destroyed from without till it is destroyed from within.",18,18,"Red Rising","Pierce Brown","2013"
101,77,77,"Mythology",101,"Ares was a bastard, an evil patron of rage, violence, bloodlust, and massacre.",18,18,"Red Rising","Pierce Brown","2013"
101,83,83,"Red Rising Series",101,"Ares was a bastard, an evil patron of rage, violence, bloodlust, and massacre.",18,18,"Red Rising","Pierce Brown","2013"
102,83,83,"Red Rising Series",102,"Darrow, Lancer of House Augustus. Rise, there are duties for you to fill. Rise, there are honors for you to take. Rise for glory, for power, for conquest and dominion over lesser men. Rise, my son. Rise.",18,18,"Red Rising","Pierce Brown","2013"
103,81,81,"Oppression",103,"Death isn’t empty like you say it is. Emptiness is life without freedom, Darrow. Emptiness is living chained by fear, fear of loss, of death. I say we break those chains.",18,18,"Red Rising","Pierce Brown","2013"
103,83,83,"Red Rising Series",103,"Death isn’t empty like you say it is. Emptiness is life without freedom, Darrow. Emptiness is living chained by fear, fear of loss, of death. I say we break those chains.",18,18,"Red Rising","Pierce Brown","2013"
104,77,77,"Mythology",104,"Do you know why we call ourselves Sons of Ares, Darrow? To the Romans, Mars was the god of war—a god of military glory, defense of the hearth and home. Honorable and all. But Mars is a fraud. He is a romanticized version of the Greek god Ares.",18,18,"Red Rising","Pierce Brown","2013"
104,83,83,"Red Rising Series",104,"Do you know why we call ourselves Sons of Ares, Darrow? To the Romans, Mars was the god of war—a god of military glory, defense of the hearth and home. Honorable and all. But Mars is a fraud. He is a romanticized version of the Greek god Ares.",18,18,"Red Rising","Pierce Brown","2013"
104,93,93,"War",104,"Do you know why we call ourselves Sons of Ares, Darrow? To the Romans, Mars was the god of war—a god of military glory, defense of the hearth and home. Honorable and all. But Mars is a fraud. He is a romanticized version of the Greek god Ares.",18,18,"Red Rising","Pierce Brown","2013"
105,83,83,"Red Rising Series",105,"Dread creeps into me to make a home.",18,18,"Red Rising","Pierce Brown","2013"
105,92,92,"Vivid Writing",105,"Dread creeps into me to make a home.",18,18,"Red Rising","Pierce Brown","2013"
106,81,81,"Oppression",106,"He disagrees with the rules, but he follows them. It is possible. I can do the same until I have power enough to change them.",18,18,"Red Rising","Pierce Brown","2013"
106,83,83,"Red Rising Series",106,"He disagrees with the rules, but he follows them. It is possible. I can do the same until I have power enough to change them.",18,18,"Red Rising","Pierce Brown","2013"
107,74,74,"Love",107,"His eyes do not judge. Not even now. There are times when I wonder what I did to earn such loyalty, then others when I try not to press my luck by looking the gift horse in the mouth.",18,18,"Red Rising","Pierce Brown","2013"
107,83,83,"Red Rising Series",107,"His eyes do not judge. Not even now. There are times when I wonder what I did to earn such loyalty, then others when I try not to press my luck by looking the gift horse in the mouth.",18,18,"Red Rising","Pierce Brown","2013"
108,83,83,"Red Rising Series",108,"Humans are always negotiating. That’s what conversation is. Someone has something, knows something. Someone wants something.",18,18,"Red Rising","Pierce Brown","2013"
109,81,81,"Oppression",109,"I am the spark that will set the worlds afire. I am the hammer that cracks the chains.",18,18,"Red Rising","Pierce Brown","2013"
109,83,83,"Red Rising Series",109,"I am the spark that will set the worlds afire. I am the hammer that cracks the chains.",18,18,"Red Rising","Pierce Brown","2013"
109,92,92,"Vivid Writing",109,"I am the spark that will set the worlds afire. I am the hammer that cracks the chains.",18,18,"Red Rising","Pierce Brown","2013"
110,83,83,"Red Rising Series",110,"I forget that Cassius, Roque, Sevro, and I are enemies. Red and Gold. I forget that one day I might have to kill them all. They call me brother, and I cannot but think of them in the same way.",18,18,"Red Rising","Pierce Brown","2013"
111,81,81,"Oppression",111,"I was forged in the bowels of this hard world. Sharpened by hate. Strengthened by love.",18,18,"Red Rising","Pierce Brown","2013"
111,83,83,"Red Rising Series",111,"I was forged in the bowels of this hard world. Sharpened by hate. Strengthened by love.",18,18,"Red Rising","Pierce Brown","2013"
111,92,92,"Vivid Writing",111,"I was forged in the bowels of this hard world. Sharpened by hate. Strengthened by love.",18,18,"Red Rising","Pierce Brown","2013"
112,83,83,"Red Rising Series",112,"I watch how they surround us. Each moves with individual cunning. Yet each moves as part of the pack.",18,18,"Red Rising","Pierce Brown","2013"
113,81,81,"Oppression",113,"I would have lived in peace. But my enemies brought me war.",18,18,"Red Rising","Pierce Brown","2013"
113,83,83,"Red Rising Series",113,"I would have lived in peace. But my enemies brought me war.",18,18,"Red Rising","Pierce Brown","2013"
113,93,93,"War",113,"I would have lived in peace. But my enemies brought me war.",18,18,"Red Rising","Pierce Brown","2013"
114,83,83,"Red Rising Series",114,"If I am a good man, then why do I want to do bad things?",18,18,"Red Rising","Pierce Brown","2013"
115,83,83,"Red Rising Series",115,"In the densest places of man, humanity most easily breaks down.",18,18,"Red Rising","Pierce Brown","2013"
116,83,83,"Red Rising Series",116,"It's the hottest fire that forms the sternest steel.",18,18,"Red Rising","Pierce Brown","2013"
116,92,92,"Vivid Writing",116,"It's the hottest fire that forms the sternest steel.",18,18,"Red Rising","Pierce Brown","2013"
117,81,81,"Oppression",117,"My love, my love 
Remember the cries 
When winter died for spring skies 
They roared and roared 
But we grabbed our seed 
And sowed a song 
Against their greed 
And Down in the vale 
Hear the reaper swing, the reaper swing the reaper swing 
Down in the vale 
Hear the reaper sing
A tale of winter done 
My son, my son 
Remember the chains 
When gold ruled with iron reins 
We roared and roared 
And twisted and screamed 
For ours, a vale of better dreams",18,18,"Red Rising","Pierce Brown","2013"
117,83,83,"Red Rising Series",117,"My love, my love 
Remember the cries 
When winter died for spring skies 
They roared and roared 
But we grabbed our seed 
And sowed a song 
Against their greed 
And Down in the vale 
Hear the reaper swing, the reaper swing the reaper swing 
Down in the vale 
Hear the reaper sing
A tale of winter done 
My son, my son 
Remember the chains 
When gold ruled with iron reins 
We roared and roared 
And twisted and screamed 
For ours, a vale of better dreams",18,18,"Red Rising","Pierce Brown","2013"
118,83,83,"Red Rising Series",118,"No man can pursue any endeavor in the face of tribal warfare.",18,18,"Red Rising","Pierce Brown","2013"
119,81,81,"Oppression",119,"On Mars there is not much gravity, so you have to pull the feet to break the neck. They let the loved ones do it.",18,18,"Red Rising","Pierce Brown","2013"
119,83,83,"Red Rising Series",119,"On Mars there is not much gravity, so you have to pull the feet to break the neck. They let the loved ones do it.",18,18,"Red Rising","Pierce Brown","2013"
120,69,69,"Humanity",120,"Patience and obedience, young one. Patience is the better part of valor. And obedience the better part of humanity.",18,18,"Red Rising","Pierce Brown","2013"
120,83,83,"Red Rising Series",120,"Patience and obedience, young one. Patience is the better part of valor. And obedience the better part of humanity.",18,18,"Red Rising","Pierce Brown","2013"
121,77,77,"Mythology",121,"Polemides is Greek for “child of war.”",18,18,"Red Rising","Pierce Brown","2013"
121,83,83,"Red Rising Series",121,"Polemides is Greek for “child of war.”",18,18,"Red Rising","Pierce Brown","2013"
121,93,93,"War",121,"Polemides is Greek for “child of war.”",18,18,"Red Rising","Pierce Brown","2013"
122,69,69,"Humanity",122,"Society has three stages: Savagery, Ascendance, Decadence. The great rise because of Savagery. They rule in Ascendance. They fall because of their own Decadence.",18,18,"Red Rising","Pierce Brown","2013"
122,83,83,"Red Rising Series",122,"Society has three stages: Savagery, Ascendance, Decadence. The great rise because of Savagery. They rule in Ascendance. They fall because of their own Decadence.",18,18,"Red Rising","Pierce Brown","2013"
123,66,66,"Book references",123,"The Colors, The Iliad, Ulysses, Metamorphosis, the Theban plays, The Draconic Labels, Anabasis, and restricted works like The Count of Monte Cristo, Lord of the Flies, Lady Casterly’s Penance, 1984, and The Great Gatsby.",18,18,"Red Rising","Pierce Brown","2013"
123,83,83,"Red Rising Series",123,"The Colors, The Iliad, Ulysses, Metamorphosis, the Theban plays, The Draconic Labels, Anabasis, and restricted works like The Count of Monte Cristo, Lord of the Flies, Lady Casterly’s Penance, 1984, and The Great Gatsby.",18,18,"Red Rising","Pierce Brown","2013"
124,81,81,"Oppression",124,"The Gray soldiers prowl the cities ensuring order, ensuring obedience to the hierarchy. 
The Whites arbitrate their justice and push their philosophy.
Pinks pleasure and serve in highColor homes.
Silvers count and manipulate currency and logistics.
Yellows study the medicines and sciences.
Greens develop technology.
Blues navigate the stars.
Coppers run the bureaucracy.
Every Color has a purpose. Every Color props up the Golds.",18,18,"Red Rising","Pierce Brown","2013"
124,83,83,"Red Rising Series",124,"The Gray soldiers prowl the cities ensuring order, ensuring obedience to the hierarchy. 
The Whites arbitrate their justice and push their philosophy.
Pinks pleasure and serve in highColor homes.
Silvers count and manipulate currency and logistics.
Yellows study the medicines and sciences.
Greens develop technology.
Blues navigate the stars.
Coppers run the bureaucracy.
Every Color has a purpose. Every Color props up the Golds.",18,18,"Red Rising","Pierce Brown","2013"
125,83,83,"Red Rising Series",125,"Violent hearts set harshest flame.",18,18,"Red Rising","Pierce Brown","2013"
125,92,92,"Vivid Writing",125,"Violent hearts set harshest flame.",18,18,"Red Rising","Pierce Brown","2013"
126,70,70,"Inspiring",126,"Words are a weapon stronger than he knows. And songs are even greater. The words wake the mind. The melody wakes the heart.",18,18,"Red Rising","Pierce Brown","2013"
126,83,83,"Red Rising Series",126,"Words are a weapon stronger than he knows. And songs are even greater. The words wake the mind. The melody wakes the heart.",18,18,"Red Rising","Pierce Brown","2013"
127,81,81,"Oppression",127,"“Five hundred years.” I shake my head. “This is our bloodydamn planet.” “Through sweat and toil it was made so,” he agrees. “Then what will it take to take it back?” 
“Blood.” Dancer smiles at me like a township alleycat. There’s a beast behind this man’s fatherly smiles. Eo was right. It comes to violence.",18,18,"Red Rising","Pierce Brown","2013"
127,83,83,"Red Rising Series",127,"“Five hundred years.” I shake my head. “This is our bloodydamn planet.” “Through sweat and toil it was made so,” he agrees. “Then what will it take to take it back?” 
“Blood.” Dancer smiles at me like a township alleycat. There’s a beast behind this man’s fatherly smiles. Eo was right. It comes to violence.",18,18,"Red Rising","Pierce Brown","2013"
127,92,92,"Vivid Writing",127,"“Five hundred years.” I shake my head. “This is our bloodydamn planet.” “Through sweat and toil it was made so,” he agrees. “Then what will it take to take it back?” 
“Blood.” Dancer smiles at me like a township alleycat. There’s a beast behind this man’s fatherly smiles. Eo was right. It comes to violence.",18,18,"Red Rising","Pierce Brown","2013"
128,83,83,"Red Rising Series",128,"“If you are thrown into the deep and do not swim, you will drown,” he says, and raises his thin eyebrows. “So keep swimming, right?”",18,18,"Red Rising","Pierce Brown","2013"
129,63,63,"Ancient Rome",129,"“Laws are silent in times of war,” Tactus drawls. “Don’t quote Cicero to me,” I say.",18,18,"Red Rising","Pierce Brown","2013"
129,77,77,"Mythology",129,"“Laws are silent in times of war,” Tactus drawls. “Don’t quote Cicero to me,” I say.",18,18,"Red Rising","Pierce Brown","2013"
129,83,83,"Red Rising Series",129,"“Laws are silent in times of war,” Tactus drawls. “Don’t quote Cicero to me,” I say.",18,18,"Red Rising","Pierce Brown","2013"
129,93,93,"War",129,"“Laws are silent in times of war,” Tactus drawls. “Don’t quote Cicero to me,” I say.",18,18,"Red Rising","Pierce Brown","2013"
130,83,83,"Red Rising Series",130,"“This is a blood feud,” he hisses in highLingo. “If ever again we meet, you are mine or I am yours. If ever again we draw breath in the same room, one breath shall cease. Hear me now, you wretched worm. We are devils to one another till one rots in hell.”",18,18,"Red Rising","Pierce Brown","2013"
131,83,83,"Red Rising Series",131,"“You do not follow me because I am the strongest. Pax is. You do not follow me because I am the brightest. Mustang is. You follow me because you do not know where you are going. I do.”",18,18,"Red Rising","Pierce Brown","2013"
